name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Beijing,2022-10-13,20,6,12.8,20,6,12.8,6.5,69.7,0,0,0,,0,0,25.2,10.8,157.6,1023.5,40.8,6.3,146.3,12.6,5,10,2022-10-13T06:22:12,2022-10-13T17:38:47,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-14,22,9,14.3,22,9,14.3,8.3,71.5,0,0,0,,0,0,21.6,14.4,165.2,1020.1,15.8,4.9,184.3,15.8,7,10,2022-10-14T06:23:14,2022-10-14T17:37:16,0.61,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-15,24,8,15,24,6.9,14.9,9,71.9,0,0,0,,0,0,19.4,14.4,91.3,1019.1,25,4.5,176.3,15.2,7,10,2022-10-15T06:24:17,2022-10-15T17:35:46,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-16,20,9,15.9,20,6.8,15.8,-8.9,19,0,0,0,,0,0,37.8,25.2,5.9,1026.5,24.7,12.9,187.5,16.1,7,10,2022-10-16T06:25:20,2022-10-16T17:34:17,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-17,18,3.2,11.7,18,1.9,11,-10.6,23.5,0,0,0,,0,0,42.5,25.2,307.4,1029.3,0,12.2,189.1,16.2,7,10,2022-10-17T06:26:23,2022-10-17T17:32:48,0.74,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-18,19,0,8.5,19,-0.1,8.4,-4.1,50.6,0,0,0,,0,0,32.4,10.8,226.4,1025.1,0,11.8,186.3,16.1,7,10,2022-10-18T06:27:26,2022-10-18T17:31:21,0.79,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-19,21,0,9.4,21,-3.5,9.2,1.2,63.6,0,0,0,,0,0,41.8,10.8,180.2,1022.8,0.2,10.2,181.1,15.6,7,10,2022-10-19T06:28:30,2022-10-19T17:29:54,0.84,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-20,17.6,6,12.1,17.6,5.7,11.9,4.9,64.2,0,0,0,,0,0,29.5,10.8,121.1,1022.5,52.9,7.6,124.2,10.7,5,10,2022-10-20T06:29:34,2022-10-20T17:28:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-21,22,5,12.5,22,5,12.5,6.9,73.2,0,0,0,,0,0,25.9,10.8,241.9,1020.4,12.3,5.4,165.8,14.3,6,10,2022-10-21T06:30:38,2022-10-21T17:27:04,0.92,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-22,21,6.8,14,21,6.8,13.7,0.8,47.4,0,0,0,,0,0,40.7,25.2,311.1,1024.4,0,11.2,172.3,14.8,6,10,2022-10-22T06:31:43,2022-10-22T17:25:40,0.96,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-23,22,2,11,22,2,10.8,-0.9,52.9,0,0,0,,0,0,39.6,10.8,25.1,1024.8,0,12.1,171.5,14.8,6,10,2022-10-23T06:32:48,2022-10-23T17:24:17,0.98,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-24,19,3,10.5,19,1,10.2,4,68,0,0,0,,0,0,21.6,10.8,60.7,1024.4,0,10,166.7,14.4,6,10,2022-10-24T06:33:53,2022-10-24T17:22:55,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-25,19,4,11.2,19,3.4,10.9,6.5,76.2,0,0,0,,0,0,18,10.8,77,1021.4,8.5,7.3,159.7,13.7,6,10,2022-10-25T06:34:59,2022-10-25T17:21:35,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-26,19,9,13.6,19,9,13.5,5.8,63.6,0,0,0,rain,0,0,36,18,22.8,1023.7,37.8,6.3,71.2,6.1,4,10,2022-10-26T06:36:05,2022-10-26T17:20:15,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-27,13,10,11.2,13,10,11.2,-0.8,44.7,0,0,0,,0,0,32.4,14.4,27.1,1032.5,95.5,12.3,33.3,2.9,1,10,2022-10-27T06:37:12,2022-10-27T17:18:57,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-10-28,13,9,10.9,13,8,10.8,3.4,60.3,0,0,0,,0,0,14.4,10.8,112.6,1031.2,59.8,11.2,150.5,12.9,6,10,2022-10-28T06:38:18,2022-10-28T17:17:40,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-29,14.1,10,11.9,14.1,9.2,11.9,6.1,68,0,0,0,,0,0,18,10.8,151.7,1028.6,99,10.1,78.2,6.7,3,10,2022-10-29T06:39:25,2022-10-29T17:16:24,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-10-30,15.1,11,13,15.1,11,13,8.9,76.9,0,0,0,,0,0,18,7.2,190.1,1024,100,5.9,74.7,6.5,3,10,2022-10-30T06:40:33,2022-10-30T17:15:10,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-10-31,17,6.1,12.7,17,5.2,12.5,-4.8,37.9,0,0,0,,0,0,47.5,32.4,311.4,1024.6,22.7,11.1,159.6,13.9,6,10,2022-10-31T06:41:40,2022-10-31T17:13:57,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-01,16,-1,8.6,16,-1.1,8.1,-5.3,41.6,0,0,0,,0,0,32.4,18,131,1025.8,4.8,11.7,154.2,13.3,6,10,2022-11-01T06:42:48,2022-11-01T17:12:45,0.26,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-02,17,3,10.4,17,2.2,10.1,2.5,61.4,0,0,0,,0,0,25.6,10.8,25.2,1020.7,56.5,10.1,120.5,10.5,6,10,2022-11-02T06:43:56,2022-11-02T17:11:34,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-03,14,1,9.2,14,-1.3,8.4,0,55.4,0.4,100,4.17,rain,0,0,28.1,18,191.3,1027.3,24.2,10.8,146.9,12.5,6,10,2022-11-03T06:45:04,2022-11-03T17:10:25,0.37,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2022-11-04,15,-3,6.2,15,-3.6,5.8,-7.6,45.5,0,0,0,,0,0,36,18,269.1,1029,0.8,11.5,151.4,13.2,6,10,2022-11-04T06:46:13,2022-11-04T17:09:18,0.42,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-05,17,-4,6.2,17,-8.3,5.4,-4.3,56.9,0,0,0,,0,0,21.6,14.4,256.7,1025,3.6,9.9,149.4,13,6,10,2022-11-05T06:47:21,2022-11-05T17:08:12,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-06,14,2,7,14,-0.1,6.8,2.2,73.5,0,0,0,,0,0,18,10.8,37.7,1020.2,53,6.9,96,8.3,4,10,2022-11-06T06:48:30,2022-11-06T17:07:07,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-07,18,1,8.4,18,-2.3,7.5,-4.1,52.9,0,0,0,,0,0,39.6,18,350.2,1023.5,0,10.1,145.4,12.4,6,10,2022-11-07T06:49:39,2022-11-07T17:06:04,0.49,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-08,16,-2,5.8,16,-2,5.8,-1.2,65.8,0,0,0,,0,0,21.6,10.8,336.6,1023.8,22.3,9.9,138.9,12.1,5,10,2022-11-08T06:50:48,2022-11-08T17:05:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-09,14,0,7.6,14,-2.5,7.1,1.6,69.2,0,0,0,,0,0,18,7.2,21.4,1021.4,53.1,7.4,93.3,8.1,5,10,2022-11-09T06:51:57,2022-11-09T17:04:03,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-10,18,5,11.6,18,3.7,11.3,7.8,79.4,0,0,0,,0,0,21.6,10.8,27.5,1022.6,10.4,5,129.3,11.1,5,10,2022-11-10T06:53:06,2022-11-10T17:03:05,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-11,13,12,12.5,13,12,12.5,12.1,97.9,18.1,100,16.67,rain,0,0,18,14.4,73.9,1020.4,83.3,1.5,31.7,2.7,2,10,2022-11-11T06:54:16,2022-11-11T17:02:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-11-12,13,4,9.4,13,0.1,7.7,-0.9,52.4,15,100,8.33,rain,0,0,50.4,36,320.7,1021.8,56.9,12.1,116.1,10,5,10,2022-11-12T06:55:25,2022-11-12T17:01:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2022-11-13,9,-2,3.5,8,-3.1,1.7,-7.2,48.3,0,0,0,,0,0,46.8,25.2,330.5,1028.8,32.5,12.9,136.2,11.7,5,10,2022-11-13T06:56:34,2022-11-13T17:00:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-14,13,-3,3.8,13,-3,3.6,-1.6,71.6,0,0,0,,0,0,25.2,10.8,197.7,1020.1,25.2,10.4,130.8,11.3,5,10,2022-11-14T06:57:43,2022-11-14T16:59:30,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-15,17,-2,6.7,17,-5.9,6.1,-4.1,58,0,0,0,,0,0,36,25.2,292.3,1017.7,0.3,11,129.7,11.3,5,10,2022-11-15T06:58:52,2022-11-15T16:58:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-16,16,-2,5.3,16,-4.8,4.5,-2.4,63.3,0,0,0,,0,0,22.3,7.2,2.1,1018.2,34.9,10,108.6,9.2,4,10,2022-11-16T07:00:01,2022-11-16T16:57:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-17,15,-1,5.3,15,-3.6,4.6,0.1,74.2,0,0,0,,0,0,11.2,10.8,336.4,1019.8,0.8,9.3,126.4,10.8,5,10,2022-11-17T07:01:10,2022-11-17T16:57:08,0.8,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-18,12,1,6.6,12,-1.3,6.3,2.3,76.4,0,0,0,,0,0,18,10.8,23,1025.8,31.3,6.7,68.8,6,3,10,2022-11-18T07:02:18,2022-11-18T16:56:25,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-19,15,4,9.3,15,4,9.2,5.3,78.4,0,0,0,,0,0,18,14.4,178,1020.3,18.7,6.2,119.9,10.2,5,10,2022-11-19T07:03:26,2022-11-19T16:55:43,0.89,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-20,9,3,6.8,9,2.2,6.3,5.7,93,0,0,0,rain,0,0,14.4,7.2,46.1,1020.2,29.6,2.9,14.4,1.1,1,10,2022-11-20T07:04:34,2022-11-20T16:55:03,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-21,13,1,7,13,-1.3,6.4,-0.7,65.1,0,0,0,,0,0,25.2,10.8,23.5,1025.2,48.7,9.1,116.1,10.1,5,10,2022-11-21T07:05:42,2022-11-21T16:54:26,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-22,11,3,6.8,11,1,6.5,2.4,74.8,0,0,0,,0,0,18,14.4,166.8,1023.7,77,9.5,86.8,7.5,4,10,2022-11-22T07:06:49,2022-11-22T16:53:50,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-23,13,0,5.2,13,-1.3,5,2.1,83.1,0,0,0,,0,0,18,7.2,18.8,1019.1,13.1,7.1,97.3,8.4,4,10,2022-11-23T07:07:55,2022-11-23T16:53:17,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-11-24,9,1,6.4,9,1,6.2,5,90.9,0,0,0,,0,0,10.8,7.2,24.8,1015,54.1,3.6,111.4,9.7,5,10,2022-11-24T07:09:01,2022-11-24T16:52:45,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-25,13,2,7.7,13,-1.1,6.5,-6.4,50.3,0,0,0,,0,0,65.2,39.6,318.1,1015.5,20.6,7.9,115.5,10,5,10,2022-11-25T07:10:07,2022-11-25T16:52:16,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-26,4,-5,0.6,2.2,-9.5,-2.7,-17.5,25.7,0,0,0,,0,0,54,28.8,51.8,1023.1,43.3,12.9,110.5,9.4,5,10,2022-11-26T07:11:12,2022-11-26T16:51:49,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-27,8,-1,3.5,7,-3.6,2.1,-11,34.7,0,0,0,,0,0,25.2,10.8,0.8,1014.8,89.6,12.2,97.5,8.6,5,10,2022-11-27T07:12:16,2022-11-27T16:51:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-28,13,-0.7,6.6,13,-7.3,4.4,-9.7,31.9,0,0,0,,0,0,68.4,46.8,325.4,1018.3,73.5,10.7,94.8,8.2,5,10,2022-11-28T07:13:20,2022-11-28T16:51:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-29,-2,-10,-5.9,-9.3,-17.4,-13.5,-25.4,20.3,0,0,0,,0,0,64.8,39.6,328.9,1037.5,35.2,12.9,106,9.2,5,10,2022-11-29T07:14:23,2022-11-29T16:50:40,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-11-30,-1.7,-11,-6.1,-7.1,-18.1,-11.9,-25,22.4,0,0,0,,0,0,50.4,32.4,291.2,1040.2,0,12.9,118.5,10.4,5,10,2022-11-30T07:15:25,2022-11-30T16:50:21,0.24,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-01,1,-14,-5.5,-5,-17.6,-9.7,-20.6,35.1,0,0,0,,0,0,45.4,36,273.8,1034.8,0,12.3,116.1,9.9,5,10,2022-12-01T07:16:26,2022-12-01T16:50:05,0.3,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-02,-1,-12,-7.1,-1,-12.9,-7.8,-14.5,57.1,0,0,0,,0,0,25.2,7.2,324.7,1026.2,51.1,10.1,75,6.7,3,10,2022-12-02T07:17:26,2022-12-02T16:49:51,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-03,2,-11,-3.5,-2.4,-12.4,-7,-18.5,35.4,0,0,0,,0,0,46.8,21.6,323.6,1031,30.3,12.7,102.8,8.9,5,10,2022-12-03T07:18:25,2022-12-03T16:49:39,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-04,2.4,-14,-5.9,2,-16.7,-7,-17.3,44.7,0,0,0,,0,0,46.8,10.8,286.9,1036.2,2.8,12.3,112.1,9.8,5,10,2022-12-04T07:19:23,2022-12-04T16:49:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-05,5,-11,-4,2.5,-17.8,-6.6,-17.2,45,0,0,0,,0,0,37.1,21.6,317.5,1031.8,0,11,112.2,9.8,5,10,2022-12-05T07:20:20,2022-12-05T16:49:22,0.47,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-06,7,-13,-3.6,4.5,-13,-4.4,-15.2,48.2,0,0,0,,0,0,47.9,14.4,237.9,1025.4,0,10.2,111,9.6,5,10,2022-12-06T07:21:16,2022-12-06T16:49:17,0.49,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-07,8,-11,-2.3,8,-16.7,-3.4,-14.7,45.3,0,0,0,,0,0,47.5,11.1,348.1,1025.3,58.4,10.9,88.8,7.6,4,10,2022-12-07T07:22:11,2022-12-07T16:49:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-08,9,-5,1.3,8,-7.4,-0.1,-11.3,42.8,0,0,0,,0,0,21.6,14.4,337.4,1025.8,25.4,11.2,103.6,9,4,10,2022-12-08T07:23:04,2022-12-08T16:49:13,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-09,7.5,-9,-0.1,7,-12.9,-1.3,-10,51.4,0,0,0,,0,0,15.5,14.4,325.7,1023.8,48.7,10.2,99.7,8.4,4,10,2022-12-09T07:23:57,2022-12-09T16:49:15,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-10,4,-1.9,1,-1.1,-8.1,-4.4,-16.1,27.5,0,0,0,,0,0,57.6,32.4,314.1,1029.6,1,12.9,107.2,9.2,5,10,2022-12-10T07:24:47,2022-12-10T16:49:19,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-11,4.1,-6,-1.2,4.1,-11.7,-4.2,-14.8,36.4,0,0,0,,0,0,46.8,14.4,30.9,1029,49.6,12.7,100.3,8.6,4,10,2022-12-11T07:25:37,2022-12-11T16:49:25,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-12,3,-4,0.9,-0.1,-7.1,-3.2,-18.1,24.8,0,0,0,,0,0,61.2,39.6,289.2,1021.3,5.5,5.8,106.1,9.2,5,10,2022-12-12T07:26:24,2022-12-12T16:49:33,0.59,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-13,1,-6,-3.7,-5,-13.7,-11.1,-24.7,18,0,0,0,,0,0,72,50.4,295.5,1028.5,0,11.1,108.7,9.4,5,10,2022-12-13T07:27:11,2022-12-13T16:49:43,0.62,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
Beijing,2022-12-14,-0.9,-15,-6.4,-3,-18.8,-8.8,-20.7,33.8,0,0,0,,0,0,50.4,14.4,210.6,1027.6,39.9,11.6,97.9,8.6,4,10,2022-12-14T07:27:56,2022-12-14T16:49:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-15,-2,-10,-5.5,-6.8,-16.6,-10.2,-20.5,31.5,0,0,0,,0,1,46.8,25.2,357.2,1030.4,46.9,12.7,86.9,7.5,4,10,2022-12-15T07:28:39,2022-12-15T16:50:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-16,-1.7,-12,-6.1,-6.4,-17.4,-11.5,-22.6,27.3,0,0,0,,0,0.4,63.1,34.6,319.7,1037,47.4,12.4,107.3,9.4,5,10,2022-12-16T07:29:20,2022-12-16T16:50:28,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-17,-3,-14,-7.8,-9.9,-20.7,-14.7,-24.8,24.4,0,0,0,,0,0,61.2,32.4,320.8,1035.8,3.8,13.1,106,9.2,5,10,2022-12-17T07:30:00,2022-12-17T16:50:47,0.81,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-18,-1,-15,-8.1,-1,-18.8,-9.5,-19.4,42.2,0,0,0,,0,0,50.4,7.2,64.6,1026,6.2,12.2,103.3,9,4,10,2022-12-18T07:30:38,2022-12-18T16:51:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-19,3,-15,-6.5,1,-20.3,-8,-16,51.9,0,0,0,,0,0,18,14.4,264.2,1025.5,10.5,11.8,103.3,9,4,10,2022-12-19T07:31:14,2022-12-19T16:51:32,0.91,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-20,2,-12,-4.8,0,-12.6,-6.4,-13.9,52.3,0,0,0,,0,0,57.6,36,285.1,1021.5,49.2,10.7,86,7.3,4,10,2022-12-20T07:31:49,2022-12-20T16:51:58,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-21,0,-8.4,-3.5,-1,-12.9,-7.6,-16.4,37.6,0,0,0,,0,0,57.6,25.2,328.8,1018.9,62,12.9,72.5,6.3,3,10,2022-12-21T07:32:21,2022-12-21T16:52:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-22,-2,-7,-4.8,-9.3,-15.4,-12.3,-21.7,25.7,0,0,0,,0,0,54,43.2,322.4,1025.2,0.5,13.1,105.5,9.1,5,10,2022-12-22T07:32:52,2022-12-22T16:52:55,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-23,0,-10,-5.8,0,-16.2,-10.3,-21.8,28.3,0,0,0,,0,0,50.4,21.6,14.1,1027.8,0.7,13,106.7,9.1,5,10,2022-12-23T07:33:20,2022-12-23T16:53:27,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-24,4,-10,-4.1,3.2,-15.5,-7.6,-19.3,31.7,0,0,0,,0,0,36.4,18,4,1031.2,0,12.3,103.9,9.1,4,10,2022-12-24T07:33:47,2022-12-24T16:54:01,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-25,1,-9,-4,1,-11.9,-6.1,-18.5,33.3,0,0,0,,0,0,18,14.4,0.3,1030.6,83,11.5,52.1,4.5,2,10,2022-12-25T07:34:12,2022-12-25T16:54:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-12-26,4,-11,-3.8,2.2,-15.5,-6.6,-17.4,38.5,0,0,0,,0,0,36.4,14.4,304.9,1030.2,5.7,11.5,104.7,9.1,5,10,2022-12-26T07:34:34,2022-12-26T16:55:14,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-27,0,-12,-4.3,-4.7,-17.9,-8.7,-18.2,35.7,0,0,0,,0,0,51.8,32.4,307.1,1032.7,0.5,12.6,104.8,9,5,10,2022-12-27T07:34:55,2022-12-27T16:55:53,0.11,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-28,3,-14,-4.9,-0.3,-18.8,-7.9,-18,41.2,0,0,0,,0,0,43.2,32.4,297,1032.9,11.5,11.5,103.6,8.9,5,10,2022-12-28T07:35:13,2022-12-28T16:56:34,0.16,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-29,2.3,-10,-3.9,-0.8,-12.9,-7.2,-19.4,31.3,0,0,0,,0,0,37.8,21.6,331.6,1035,0.1,12.7,105.5,9,5,10,2022-12-29T07:35:29,2022-12-29T16:57:17,0.22,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-30,4,-13,-5.6,3,-17.6,-7.3,-17.1,45.6,0,0,0,,0,0,21.6,10.8,299.5,1032.6,0,11.2,107.5,9.3,5,10,2022-12-30T07:35:44,2022-12-30T16:58:02,0.27,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-12-31,7,-12,-4.3,5.6,-16.4,-5.7,-16.1,44.9,0,0,0,,0,0,37.1,14.4,353.3,1030.9,1.6,11,105.3,9,5,10,2022-12-31T07:35:56,2022-12-31T16:58:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2023-01-01,5,-12,-4,5,-16.4,-6.1,-14.1,48.6,0,0,0,,0,0,18,14.4,1.5,1035.8,33.6,11.3,98.8,8.6,4,10,2023-01-01T07:36:06,2023-01-01T16:59:36,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2023-01-02,3,-9,-2.7,3,-12.9,-6.2,-16.8,34.1,0,0,0,,0,0,25.2,18,24.5,1037.2,29.2,12.6,106.4,9.1,5,10,2023-01-02T07:36:13,2023-01-02T17:00:25,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2023-01-03,2.5,-10,-4.9,2,-15.5,-6.9,-16.4,43,0,0,0,,0,0,18,14.4,343.5,1032.3,21.9,11.9,97.8,8.4,4,10,2023-01-03T07:36:19,2023-01-03T17:01:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2023-01-04,5,-11,-4.3,5,-14.1,-5.1,-13.4,52.8,0,0,0,,0,0,14.4,10.8,250.2,1030.7,2.6,10.4,105.9,9.2,5,10,2023-01-04T07:36:22,2023-01-04T17:02:09,0.47,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2023-01-05,5,-12,-4.6,5,-16.4,-5.6,-10.9,64.7,0,0,0,,0,0,14.4,10.8,345.6,1028.9,5.2,8.4,107.2,9.3,5,10,2023-01-05T07:36:23,2023-01-05T17:03:03,0.49,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2023-01-06,9,-7,-0.2,5.7,-11.7,-2.6,-12,47.6,0,0,0,,0,0,57.6,39.6,320.9,1021.5,1.3,8.4,108,9.4,5,10,2023-01-06T07:36:22,2023-01-06T17:03:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2023-01-07,8,-10,-2.2,8,-11.8,-3.4,-13,47,0,0,0,,0,0,43.2,10.8,3.1,1021,52.2,10.7,77.3,6.7,3,10,2023-01-07T07:36:19,2023-01-07T17:04:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2023-01-08,11.5,-7,2.3,11.5,-10.6,0.6,-11.9,38.9,0,0,0,,0,0,31.3,18,22.8,1022.2,41,11.2,108.2,9.4,5,10,2023-01-08T07:36:13,2023-01-08T17:05:52,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
